"votes","reviewID","reviewDate","courseID","instructorID","semester","inMajorMinor","whyTake","primaryComponent","tags","rating","difficulty","value","hours","again","instructorEffectiveness","instructorEnthusiasm","instructorAccommodationLevel","instructorEnjoyed","instructorAgain","wasAuthorized","content"
1,"1f636dc2-af03-4d07-8d3c-ab84d74ea10c","2022-11-07 04:52:58.808+00","PSCI0109","42542D9E8079DE75A64A6AC90A8A66F4","F21","neither","Distribution elective","{Papers,Exams,Discussions}","{""Constant Reading"",""Fair Grading"",""Easy Exams""}",10,6,9,4,False,9,9,8,True,True,1,"International Politics is one of my favorite courses I have taken so far at Middlebury, due in large part to it having been taught by Professor Yuen. She can certainly be tough when it comes to grading, but it's because she expects a lot and is more than willing to help you get there. I would take another class with her in a heartbeat."
1,"6326d632-be5e-4824-8066-867b1a25a8c6","2023-04-16 21:56:22.368+00","PSCI0239","B1A409175A04AEE202DA483F6AD6EE53","S23","major","Specific interest","{Readings,Papers,Lectures}","{""Fair Grading"",""No Exams"",""Constant Reading""}",7,5,6,6,True,8,8,9,True,True,1,"The class can be challenging, but it is worth the effort. There is quite a bit of reading, but there are no exams and you get at least 2 weeks for the writing assignments, including the midterm. Also, there was no class the week of the midterm, and the professor makes himself available if you want to review your outline or plan for the essay with him. He is very accommodating to student's needs and is very reasonable with everything. I would definitely take this class again if I had the chance and I plan on taking every class Professor Williams teaches while I am a student at Middlebury. "
1,"6494d33d-b773-4e56-b328-3f9c66883ce3","2022-10-27 20:14:36.327+00","CSCI1005","F6822B69DB1BFEF738BC8FF68C068640","W22","major","Elective for Major/Minor","{Lectures,Lab/Fieldwork}","{Fast-Paced,Project-Heavy,Ungrading}",10,5,10,0,True,10,10,10,True,True,1,"Pete is awesome. Super passionate about systems and security stuff and really cares about teaching. I would strongly suggest taking this course as long as you can handle 202. Yes, five days a week rules out any snow bowl chances, but the labs are super interesting and chill and imo would definitely make up those missed powder days."
1,"216438db-0aa3-41ed-81c1-6146643636bd","2022-11-07 16:22:38.338+00","HARC0259","5EA9655FD99D097BB6AFB108FA779435","F21","major","Required for Major/Minor","{Presentations,Papers,Lectures}","{Fast-Paced,""Easy Grading"",""Difficult Exams""}",5,5,5,3,True,8,10,6,True,True,0,"World Architecture covers a lot of different topics and jumps around. Even though the course says world architecture, it is mostly European architecture (around 40%), which makes sense as the professor mainly studies European architecture. The course is very informative and is pretty easy. Heavy on memorization, every class is a lecture. There is a short response paper due each week on the short reading, which is cool. There are three midterms (which occur during class), with the professor giving lots of clues to what will be on the exams. Overal, the class is pretty easy, he is a great grader, and does not require lots of skill. Just demands you read short papers, turn in 1 page response, pay attention in class, and study for maybe 2 hours before a midterm. "
1,"4650bc5b-c2f3-4c1c-9c49-01925999000a","2022-11-07 16:31:38.659+00","HARC0301","005DA2AD086C543D5979380D1F4B7114","S21","major","Required for Major/Minor","{Papers,Readings,Discussions}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",6,8,7,6,True,10,10,7,True,True,1,"Ways of seeing is usually a small class. This is due to the small HARC majors, especially in the museum path (around 7). So Professor V. will be expecting conversation and discussion from the students taking the course. The course usually goes, through readings for the day, and discussion on those readings. The readings will take you, minimum, an hour to read, and requires lots of thought. The readings are extremely insightful, illustrating lots of new ideas, on art, society, and interpretation. The course blew my mind several times, challenging my preconceptions of art. Professor V. knows his stuff and is ready to learn with the students. There are 750-word response papers about the readings, with the semester ending with a large paper (10 pages I believe) and a presentation. Overall, a great course that is worth the work if you want to expand your knowledge of art, and how to interpret things. "
1,"39174efa-2405-4266-9837-07fe219e811e","2022-10-27 03:20:09.36+00","DANC0160","C3C422BB4E056217116CF5F47CC66F2A","F22","neither","To try something new","{""Group work"",Presentations,Projects}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",9,4,6,2,True,5,7,8,True,False,1,"This course is very relaxed and absolutely suited to anyone who has 0 previous experience with dance. Meshi is a lenient grader for the few assignments he gives, and doesn't evaluate your dance on technique - instead, he simply values active participation and willingness to step out of your comfort zone and try new things. If you are expecting to learn any specific dance style/technique, you will not find it in this course. It is very much focused on movement exploration and getting to know the body, which is a great experience in it's own way, just not what you'd conventionally expect from a dance class."
1,"580fa85f-6eff-4cd9-b727-6b1c1de9ebbd","2022-10-28 23:32:07.976+00","PHYS0111","2E9B35780F113280253B3C6B3E42B712","S22","major","Specific interest","{Lectures,Homework,Lab/Fieldwork}","{""Chill and Relaxed"",""Fair Grading"",""Difficult Exams""}",6,5,7,4,True,8,7,10,True,True,1,"I really loved professor goodsell.  She was lovely and enthusiastic.  The workload was manageable and she was very accessible in office hours.  Exams were doable and she was also great with accommodations.  "
1,"04b19d21-d32f-491d-82bb-4e4f15b5c008","2022-10-27 20:35:04.447+00","GHLT0235","ED7B73CCE3292B075FD7382C30BFFEB5","F22","minor","Specific interest","{Readings,Homework,Discussions}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",10,8,9,6,True,10,10,8,True,True,1,"While this course was very challenging, it was also one of the more interesting classes I’ve taken here. Prof Torres seems monotone at first but has a clear passion for the material. He’s very understanding, and he consistently makes class interesting. All material clearly connects to the real world. "
1,"8f954571-1258-4e3d-8c14-64ee6bccc57b","2022-11-07 18:02:43.614+00","FYSE1038","AB24D3022A48F2C394E118CB47F04879","F22","neither","Specific interest","{Discussions,Readings,Papers}","{""Chill and Relaxed"",""Endless Writing"",""Fair Grading""}",7,6,8,6,True,6,8,9,True,True,1,"Professor Hammerle is very enthusiastic and engaging in this class which is contagious. This course, like most First Year Seminars, was very writing intensive. As a result, I would highly recommend staying on top of your assignments and planning ahead at the beginning of the semester. Professor Hammerle helps students understand mindfulness in the context of pedagogy as well as other aspects of life. With that being said, a lot of the mindfulness vocabulary can become repetitive and the readings seem to be similar in their nature. "
1,"57054b9e-e75b-4bde-aa17-fdb80ab0bb74","2022-11-07 21:28:55.147+00","NSCI0303","E8A82F65E8FD9F7380A931E6FFB51888","F21","major","Elective for Major/Minor","{Lab/Fieldwork,Exams}","{""Chill and Relaxed"",""Fair Grading""}",7,5,6,2,True,7,7,7,True,True,1,"This has been my favorite course at Middlebury so far.  Professor Dash is clearly passionate about the course content, and classes are extremely engaging. The discussion section of the course was half discussion half lab, so we had time to both discuss more philosophical aspects of the content and see lab applications of the content. "
1,"6c162286-7b6c-4945-8fcc-b0d280da7df4","2022-11-08 20:01:52.087+00","ECON0150","5E14E6768ADB88CB41EE61FC82F958AF","F22","major","Required for Major/Minor","{Lectures,Homework,Exams}","{""Chill and Relaxed"",""Fair Grading""}",10,4,10,3,True,10,10,10,True,True,0,"Coming from my senior year of high school, I had taken AP macroeconomics, so most of the course was a review. Professor Raphaelle-Columbe is very detail, oriented, and helpful during office hours. She lays out the course very clearly, and her expectations were clear from the start!"
1,"7d198449-8562-468d-b6e4-d681d9ff100a","2022-10-27 20:48:24.452+00","INTD0217","7AD2121A8B9C6C0C5BD12C3CBA124E3F","S22","neither","Specific interest","{Exams,Presentations,""Group work""}","{""Chill and Relaxed"",""Fair Grading"",""Easy Exams""}",10,4,7,3,True,10,10,10,True,True,1,"Professor Van Gansbeke is one of the best professors on this campus. He is so invested in the personal and academic success of his students, and is a wonderful teacher and mentor. I could not recommend this class enough. For anyone interested in the inner workings of the financial services world, this class is so important to understand basic concepts that will help you if you are interested in pursuing a career in that space. Even if you aren't, you have the opportunity to learn about a topic that is not taught at many liberal arts colleges. He is also just overall such a fantastic guy."
1,"94cc79b9-bdf6-4471-87d3-c331b4a254c2","2022-11-07 20:40:22.258+00","PHYS0241","5858CF90D5FCB6BAB2634638E75E833A","S22","major","Elective for Major/Minor","{Lectures,Exams,Homework}","{""Chill and Relaxed"",""Fair Grading""}",10,7,8,4,True,10,10,10,True,True,1,"If you don't know what electives to take, I will highly recommend PHYS 241! Professor Durst is a great professor and is a pro at optics related topics. The course is designed to understand how we could apply physics theories to reality, especially in the optics world. The grading is fair and we could drop the lowest exam. And this course truly helps me understand Fourier Transform. "
1,"9adf61d9-79df-41d0-a324-ffa28df73c0e","2022-11-07 20:41:23.786+00","HARC0250","5FAD334DD5F1CF994EFD116A90B05319","S22","major","Elective for Major/Minor","{Lectures,Presentations,Exams}","{""Chill and Relaxed"",""Fair Grading"",""Easy Exams""}",8,4,8,3,True,10,9,10,True,True,1,"Loved this class with Carrie Anderson. Her teaching style is super engaging and effective. Feels like a typical art history class but spiced up a little bit with themes that can be applied to many time periods or fields. Even my non-art history major friends who were in the class with me loved it. Grading was based on a few quizzes where students were expected to memorize a few works/artists/dates and write a paragraph about their significance, as well as a presentation and short/medium-length research paper to follow. Would recommend if you need an art credit or just want to learn about an interesting period in art."
